subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
FYPO:0000655	normal DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000041	normal dna binding	semapv:LogicalReasoning
FYPO:0000656	abnormal DNA binding	semapv:crossSpeciesExactMatch	UPHENO:0080368	DNA binding phenotype	semapv:LogicalReasoning
FYPO:0000657	increased DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000042	increased dna binding	semapv:LogicalReasoning
FYPO:0000658	decreased DNA binding	semapv:crossSpeciesExactMatch	UPHENO:7000043	decreased dna binding	semapv:LogicalReasoning
FYPO:0000659	abolished DNA binding	semapv:crossSpeciesExactMatch	UPHENO:0081818	absent DNA binding	semapv:LogicalReasoning
FYPO:0000660	normal catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:7000044	normal catalytic activity	semapv:LogicalReasoning
FYPO:0000661	abnormal catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:0031742	catalytic activity phenotype	semapv:LogicalReasoning
FYPO:0000662	increased catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:0048683	increased catalytic activity	semapv:LogicalReasoning
FYPO:0000663	decreased catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:0066897	decreased catalytic activity	semapv:LogicalReasoning
FYPO:0000664	abolished catalytic activity	semapv:crossSpeciesExactMatch	UPHENO:0081813	absent catalytic activity	semapv:LogicalReasoning
FYPO:0000669	abolished peptidase activity	semapv:crossSpeciesExactMatch	UPHENO:7000045	abolished peptidase activity	semapv:LogicalReasoning
FYPO:0000689	abnormal oxidoreductase activity	semapv:crossSpeciesExactMatch	UPHENO:0086370	oxidoreductase activity phenotype	semapv:LogicalReasoning
FYPO:0000690	decreased oxidoreductase activity	semapv:crossSpeciesExactMatch	UPHENO:0086359	decreased oxidoreductase activity	semapv:LogicalReasoning
FYPO:0000702	protein-protein interaction phenotype	semapv:crossSpeciesExactMatch	UPHENO:7000046	protein-protein interaction phenotype	semapv:LogicalReasoning
FYPO:0000703	normal protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000047	normal protein-protein interaction	semapv:LogicalReasoning
FYPO:0000704	abnormal protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:0080029	protein binding phenotype	semapv:LogicalReasoning
FYPO:0000705	abolished protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000048	abolished protein-protein interaction	semapv:LogicalReasoning
FYPO:0000706	normal molecular function	semapv:crossSpeciesExactMatch	UPHENO:7000049	normal molecular function	semapv:LogicalReasoning
FYPO:0000707	abnormal molecular function	semapv:crossSpeciesExactMatch	UPHENO:0031743	molecular_function phenotype	semapv:LogicalReasoning
FYPO:0000713	abnormal cellular response to starvation	semapv:crossSpeciesExactMatch	UPHENO:0083121	cellular response to starvation phenotype	semapv:LogicalReasoning
FYPO:0000714	sensitive to leptomycin B	semapv:crossSpeciesExactMatch	UPHENO:0076414	decreased resistance of organism to leptomycin B	semapv:LogicalReasoning
FYPO:0000716	sensitive to valinomycin	semapv:crossSpeciesExactMatch	UPHENO:0076398	decreased resistance of organism to valinomycin	semapv:LogicalReasoning
FYPO:0000717	sensitive to actinomycin D	semapv:crossSpeciesExactMatch	UPHENO:0076361	decreased resistance of organism to actinomycin D	semapv:LogicalReasoning
FYPO:0000726	sensitive to oxidative stress	semapv:crossSpeciesExactMatch	UPHENO:7000050	sensitive to oxidative stress	semapv:LogicalReasoning
FYPO:0000740	normal cellular pigment accumulation	semapv:crossSpeciesExactMatch	UPHENO:7000051	normal cellular pigment accumulation	semapv:LogicalReasoning
FYPO:0000741	increased cellular pigment accumulation	semapv:crossSpeciesExactMatch	UPHENO:0076689	increased cellular pigment accumulation	semapv:LogicalReasoning
FYPO:0000764	resistance to cycloheximide	semapv:crossSpeciesExactMatch	UPHENO:0077175	increased resistance of organism to cycloheximide	semapv:LogicalReasoning
FYPO:0000765	resistance to leptomycin B	semapv:crossSpeciesExactMatch	UPHENO:0077123	increased resistance of organism to leptomycin B	semapv:LogicalReasoning
FYPO:0000768	resistance to valinomycin	semapv:crossSpeciesExactMatch	UPHENO:0077101	increased resistance of organism to valinomycin	semapv:LogicalReasoning
FYPO:0000802	abnormal cytoskeleton organization	semapv:crossSpeciesExactMatch	UPHENO:0049931	cytoskeleton organization phenotype	semapv:LogicalReasoning
FYPO:0000805	abnormal endoplasmic reticulum organization	semapv:crossSpeciesExactMatch	UPHENO:0083133	endoplasmic reticulum organization phenotype	semapv:LogicalReasoning
FYPO:0000807	abnormal kinetochore organization	semapv:crossSpeciesExactMatch	UPHENO:7000052	kinetochore organization; kinetochore organization variant	semapv:LogicalReasoning
FYPO:0000809	abnormal mitochondrion organization	semapv:crossSpeciesExactMatch	UPHENO:0051496	mitochondrion organization phenotype	semapv:LogicalReasoning
FYPO:0000810	abnormal nucleus organization	semapv:crossSpeciesExactMatch	UPHENO:0083146	nucleus organization phenotype	semapv:LogicalReasoning
FYPO:0000813	abnormal plasma membrane organization	semapv:crossSpeciesExactMatch	UPHENO:0051490	plasma membrane organization phenotype	semapv:LogicalReasoning
FYPO:0000815	abnormal nuclear envelope organization	semapv:crossSpeciesExactMatch	UPHENO:7000053	nuclear envelope organization; nuclear envelope organization variant	semapv:LogicalReasoning
FYPO:0000824	altered RNA level	semapv:crossSpeciesExactMatch	UPHENO:0081778	ribonucleic acid level phenotype	semapv:LogicalReasoning
FYPO:0000826	decreased RNA level	semapv:crossSpeciesExactMatch	UPHENO:0081725	decreased level of ribonucleic acid	semapv:LogicalReasoning
FYPO:0000831	resistance to actinomycin D	semapv:crossSpeciesExactMatch	UPHENO:0077032	increased resistance of organism to actinomycin D	semapv:LogicalReasoning
FYPO:0000834	altered protein level	semapv:crossSpeciesExactMatch	UPHENO:0046362	protein level phenotype	semapv:LogicalReasoning
FYPO:0000835	decreased protein level	semapv:crossSpeciesExactMatch	UPHENO:0081724	decreased level of protein	semapv:LogicalReasoning
FYPO:0000836	increased protein level	semapv:crossSpeciesExactMatch	UPHENO:0082943	increased level of protein	semapv:LogicalReasoning
FYPO:0000840	normal RNA level	semapv:crossSpeciesExactMatch	UPHENO:7000054	normal rna level	semapv:LogicalReasoning
FYPO:0000841	sensitive to sodium dodecyl sulfate	semapv:crossSpeciesExactMatch	UPHENO:0076477	decreased resistance of organism to sodium dodecyl sulfate	semapv:LogicalReasoning
FYPO:0000843	sensitive to dithiothreitol	semapv:crossSpeciesExactMatch	UPHENO:0076478	decreased resistance of organism to 1,4-dithiothreitol	semapv:LogicalReasoning
FYPO:0000851	resistance to osmotic stress	semapv:crossSpeciesExactMatch	UPHENO:7000000	osmotic stress resistance; resistance to osmotic stress	semapv:LogicalReasoning
FYPO:0000852	resistance to salt stress	semapv:crossSpeciesExactMatch	UPHENO:7000055	resistance to salt stress	semapv:LogicalReasoning
FYPO:0000860	abnormal metabolic process	semapv:crossSpeciesExactMatch	UPHENO:0049873	metabolic process phenotype	semapv:LogicalReasoning
FYPO:0000964	normal growth on thiabendazole	semapv:crossSpeciesExactMatch	UPHENO:7000056	normal growth on thiabendazole	semapv:LogicalReasoning
FYPO:0000980	normal growth on amphotericin B	semapv:crossSpeciesExactMatch	UPHENO:7000057	normal growth on amphotericin b	semapv:LogicalReasoning
FYPO:0000989	altered level of substance in cell	semapv:crossSpeciesExactMatch	UPHENO:0082870	cell chemical entity level phenotype	semapv:LogicalReasoning
FYPO:0000990	increased level of substance in cell	semapv:crossSpeciesExactMatch	UPHENO:0048707	increased level of chemical entity	semapv:LogicalReasoning
FYPO:0000991	decreased level of substance in cell	semapv:crossSpeciesExactMatch	UPHENO:0066739	decreased level of chemical entity	semapv:LogicalReasoning
FYPO:0001032	resistance to camptothecin	semapv:crossSpeciesExactMatch	UPHENO:0077010	increased resistance of organism to camptothecin	semapv:LogicalReasoning
FYPO:0001034	resistance to tunicamycin	semapv:crossSpeciesExactMatch	UPHENO:0076978	increased resistance of organism to tunicamycin	semapv:LogicalReasoning
FYPO:0001071	normal transport	semapv:crossSpeciesExactMatch	UPHENO:7000058	normal transport	semapv:LogicalReasoning
FYPO:0001076	normal level of substance in cell	semapv:crossSpeciesExactMatch	UPHENO:7000059	normal level of substance in cell	semapv:LogicalReasoning
FYPO:0001092	binding phenotype	semapv:crossSpeciesExactMatch	UPHENO:0083008	binding phenotype	semapv:LogicalReasoning
FYPO:0001103	resistance to hydrogen peroxide	semapv:crossSpeciesExactMatch	UPHENO:0077093	increased resistance of organism to hydrogen peroxide	semapv:LogicalReasoning
FYPO:0001105	abolished catalase activity	semapv:crossSpeciesExactMatch	UPHENO:0083892	absent catalase activity	semapv:LogicalReasoning
FYPO:0001184	abnormal maltase activity	semapv:crossSpeciesExactMatch	UPHENO:7000060	maltase activity	semapv:LogicalReasoning
FYPO:0001186	decreased maltase activity	semapv:crossSpeciesExactMatch	UPHENO:7000061	decreased maltase activity	semapv:LogicalReasoning
FYPO:0001188	sensitive to Calcofluor White	semapv:crossSpeciesExactMatch	UPHENO:0076437	decreased resistance of organism to Calcofluor White	semapv:LogicalReasoning
FYPO:0001201	sensitive to calcium ion starvation	semapv:crossSpeciesExactMatch	UPHENO:7000062	sensitive to calcium ion starvation	semapv:LogicalReasoning
FYPO:0001214	sensitive to potassium chloride	semapv:crossSpeciesExactMatch	UPHENO:0076377	decreased resistance of organism to potassium chloride	semapv:LogicalReasoning
FYPO:0001233	normal subcellular component	semapv:crossSpeciesExactMatch	UPHENO:7000063	normal subcellular component	semapv:LogicalReasoning
FYPO:0001370	abnormal protein localization	semapv:crossSpeciesExactMatch	UPHENO:0049934	protein localization phenotype	semapv:LogicalReasoning
FYPO:0001375	abolished protein localization	semapv:crossSpeciesExactMatch	UPHENO:0034055	absent protein localization	semapv:LogicalReasoning
FYPO:0001379	resistance to tacrolimus	semapv:crossSpeciesExactMatch	UPHENO:7000064	resistance to tacrolimus	semapv:LogicalReasoning
FYPO:0001381	abnormal protein kinase activity	semapv:crossSpeciesExactMatch	UPHENO:0088622	protein kinase activity phenotype	semapv:LogicalReasoning
FYPO:0001382	decreased protein kinase activity	semapv:crossSpeciesExactMatch	UPHENO:0083271	decreased protein kinase activity	semapv:LogicalReasoning
FYPO:0001384	abolished protein kinase activity	semapv:crossSpeciesExactMatch	UPHENO:0083897	absent protein kinase activity	semapv:LogicalReasoning
FYPO:0001403	increased cell-substrate adhesion	semapv:crossSpeciesExactMatch	UPHENO:0083832	increased occurrence of cell-substrate adhesion	semapv:LogicalReasoning
FYPO:0001440	abnormal protein complex localization	semapv:crossSpeciesExactMatch	UPHENO:0049649	protein-containing complex localization phenotype	semapv:LogicalReasoning
FYPO:0001457	sensitive to tunicamycin	semapv:crossSpeciesExactMatch	UPHENO:0076314	decreased resistance of organism to tunicamycin	semapv:LogicalReasoning
FYPO:0001470	normal growth on tacrolimus	semapv:crossSpeciesExactMatch	UPHENO:7000065	normal growth on tacrolimus	semapv:LogicalReasoning
FYPO:0001501	sensitive to brefeldin A	semapv:crossSpeciesExactMatch	UPHENO:0076457	decreased resistance of organism to brefeldin A	semapv:LogicalReasoning
FYPO:0001553	abnormal RNA processing	semapv:crossSpeciesExactMatch	UPHENO:0050030	RNA processing phenotype	semapv:LogicalReasoning
FYPO:0001571	increased protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000066	increased protein-protein interaction	semapv:LogicalReasoning
FYPO:0001645	decreased protein-protein interaction	semapv:crossSpeciesExactMatch	UPHENO:7000067	decreased protein-protein interaction	semapv:LogicalReasoning
FYPO:0001659	altered cellular cAMP level	semapv:crossSpeciesExactMatch	UPHENO:0081779	3',5'-cyclic AMP level phenotype	semapv:LogicalReasoning
FYPO:0001660	decreased cellular cAMP level	semapv:crossSpeciesExactMatch	UPHENO:0081727	decreased level of 3',5'-cyclic AMP	semapv:LogicalReasoning
FYPO:0001661	increased cellular cAMP level	semapv:crossSpeciesExactMatch	UPHENO:0082946	increased level of 3',5'-cyclic AMP	semapv:LogicalReasoning
FYPO:0001686	normal growth on carbendazim	semapv:crossSpeciesExactMatch	UPHENO:7000068	normal growth on carbendazim	semapv:LogicalReasoning
FYPO:0001687	normal growth on benomyl	semapv:crossSpeciesExactMatch	UPHENO:7000069	normal growth on benomyl	semapv:LogicalReasoning
FYPO:0001688	normal growth on brefeldin A	semapv:crossSpeciesExactMatch	UPHENO:7000070	normal growth on brefeldin a	semapv:LogicalReasoning
FYPO:0001720	abnormal transport	semapv:crossSpeciesExactMatch	UPHENO:0049724	transport phenotype	semapv:LogicalReasoning
FYPO:0001797	abnormal translation	semapv:crossSpeciesExactMatch	UPHENO:0049594	translation phenotype	semapv:LogicalReasoning
FYPO:0001798	decreased translation	semapv:crossSpeciesExactMatch	UPHENO:0084263	decreased occurrence of translation	semapv:LogicalReasoning
FYPO:0001872	abnormal cell adhesion	semapv:crossSpeciesExactMatch	UPHENO:0049969	cell adhesion phenotype	semapv:LogicalReasoning
FYPO:0001883	normal growth on caspofungin	semapv:crossSpeciesExactMatch	UPHENO:7000071	normal growth on caspofungin	semapv:LogicalReasoning
FYPO:0001888	substance absent from cell	semapv:crossSpeciesExactMatch	UPHENO:0048687	absent chemical entity	semapv:LogicalReasoning
FYPO:0001889	RNA absent from cell	semapv:crossSpeciesExactMatch	UPHENO:0081911	absent ribonucleic acid	semapv:LogicalReasoning
FYPO:0001890	increased RNA level	semapv:crossSpeciesExactMatch	UPHENO:0082944	increased level of ribonucleic acid	semapv:LogicalReasoning
FYPO:0002015	sensitive to iron ion starvation	semapv:crossSpeciesExactMatch	UPHENO:7000072	sensitive to iron ion starvation	semapv:LogicalReasoning
FYPO:0002046	resistance to stress	semapv:crossSpeciesExactMatch	UPHENO:7000073	resistance to stress	semapv:LogicalReasoning
FYPO:0002142	altered cellular reactive oxygen species level	semapv:crossSpeciesExactMatch	UPHENO:0082871	cell reactive oxygen species level phenotype	semapv:LogicalReasoning
FYPO:0002255	enlarged nucleus	semapv:crossSpeciesExactMatch	UPHENO:7000074	enlarged nucleus; increased size of the nucleus	semapv:LogicalReasoning
FYPO:0002274	abnormal protein metabolic process	semapv:crossSpeciesExactMatch	UPHENO:0050131	protein metabolic process phenotype	semapv:LogicalReasoning
FYPO:0002275	abnormal protein degradation	semapv:crossSpeciesExactMatch	UPHENO:0049962	protein catabolic process phenotype	semapv:LogicalReasoning
FYPO:0002328	sensitive to terbinafine	semapv:crossSpeciesExactMatch	UPHENO:0076381	decreased resistance of organism to terbinafine	semapv:LogicalReasoning
FYPO:0002333	protein localization phenotype	semapv:crossSpeciesExactMatch	UPHENO:0049934	protein localization phenotype	semapv:LogicalReasoning
FYPO:0002334	haploproficient	semapv:crossSpeciesExactMatch	UPHENO:7000006	haploproficient	semapv:LogicalReasoning
FYPO:0002343	normal growth on terbinafine	semapv:crossSpeciesExactMatch	UPHENO:7000075	normal growth on terbinafine	semapv:LogicalReasoning
FYPO:0002403	abnormal nucleus	semapv:crossSpeciesExactMatch	UPHENO:7000076	nucleus	semapv:LogicalReasoning
FYPO:0002488	cell lysis	semapv:crossSpeciesExactMatch	UPHENO:7000077	cell lysis	semapv:LogicalReasoning
FYPO:0002494	abnormal protein modification	semapv:crossSpeciesExactMatch	UPHENO:0049744	protein modification process phenotype	semapv:LogicalReasoning
FYPO:0002497	abolished protein modification	semapv:crossSpeciesExactMatch	UPHENO:0083318	absent protein modification process	semapv:LogicalReasoning
FYPO:0002498	decreased protein modification	semapv:crossSpeciesExactMatch	UPHENO:0084285	decreased occurrence of protein modification process	semapv:LogicalReasoning
FYPO:0002499	increased protein modification	semapv:crossSpeciesExactMatch	UPHENO:0083804	increased occurrence of protein modification process	semapv:LogicalReasoning
FYPO:0002546	sensitive to trichostatin A	semapv:crossSpeciesExactMatch	UPHENO:0076532	decreased resistance of organism to trichostatin A	semapv:LogicalReasoning
FYPO:0002547	sensitive to nicotinamide	semapv:crossSpeciesExactMatch	UPHENO:0076518	decreased resistance of organism to nicotinamide	semapv:LogicalReasoning
FYPO:0002549	sensitive to stress	semapv:crossSpeciesExactMatch	UPHENO:7000078	sensitive to stress	semapv:LogicalReasoning
FYPO:0002552	lipid droplets present in decreased numbers	semapv:crossSpeciesExactMatch	UPHENO:0082677	decreased number of lipid droplet	semapv:LogicalReasoning
FYPO:0002641	sensitive to micafungin	semapv:crossSpeciesExactMatch	UPHENO:0076489	decreased resistance of organism to micafungin	semapv:LogicalReasoning
FYPO:0002642	sensitive to amphotericin B	semapv:crossSpeciesExactMatch	UPHENO:0076425	decreased resistance of organism to amphotericin B	semapv:LogicalReasoning
FYPO:0002677	abnormal protein phosphorylation	semapv:crossSpeciesExactMatch	UPHENO:0050125	protein phosphorylation phenotype	semapv:LogicalReasoning
FYPO:0002679	decreased protein phosphorylation	semapv:crossSpeciesExactMatch	UPHENO:0052798	decreased qualitatively protein phosphorylation	semapv:LogicalReasoning
FYPO:0002682	increased resistance to chemical	semapv:crossSpeciesExactMatch	UPHENO:0076993	increased resistance of organism to chemical entity	semapv:LogicalReasoning
FYPO:0002683	increased sensitivity to chemical	semapv:crossSpeciesExactMatch	UPHENO:0076332	decreased resistance of organism to chemical entity	semapv:LogicalReasoning
