upheno_id	upheno_label	parent	comment
UPHENO:7000107	normal protein transport	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0005747 (normal protein transport), PHIPO:0000259 (normal protein transport)
UPHENO:7000108	decreased extent and duration of protein-protein interaction	UPHENO:0080029	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0005784 (decreased extent and duration of protein-protein interaction), PHIPO:0000141 (decreased extent and duration of protein-protein interaction)
UPHENO:7000109	decreased duration of protein-protein interaction	UPHENO:0080029	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.PHIPO:0000140 (decreased duration of protein-protein interaction), FYPO:0005785 (decreased duration of protein-protein interaction)
UPHENO:7000110	sensitive to iron	UPHENO:0076332	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.PHIPO:0001381 (sensitive to iron), FYPO:0005825 (sensitive to iron)
UPHENO:7000111	multipolar mitotic spindle	UPHENO:0049729|UPHENO:0082041|UPHENO:0049930	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0005960 (multipolar mitotic spindle), WBPhenotype:0002162 (multipolar mitotic spindle)
UPHENO:7000112	transport during vegetative growth	UPHENO:0049724	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0005973 (abnormal transport during vegetative growth), PHIPO:0001008 (abnormal transport during vegetative growth)
UPHENO:7000113	normal cellular component organization	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006003 (normal cellular component organization), PHIPO:0000328 (normal cellular component organization)
UPHENO:7000114	normal vesicle-mediated transport during vegetative growth	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006432 (normal vesicle-mediated transport during vegetative growth), PHIPO:0001010 (normal vesicle-mediated transport during vegetative growth)
UPHENO:7000115	normal protein localization to nucleus	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006553 (normal protein localization to nucleus), PHIPO:0000271 (normal protein localization to nucleus)
UPHENO:7000116	multiple protein binding to dna	UPHENO:0080368	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.PHIPO:0000151 (abnormal multiple protein binding to DNA), FYPO:0006555 (abnormal multiple protein binding to DNA)
UPHENO:7000117	meiotic chromosome organization; meiotic chromosome organization variant	UPHENO:0049729|UPHENO:0049952|UPHENO:0049986|UPHENO:0078653	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006759 (abnormal meiotic chromosome organization), WBPhenotype:0002012 (meiotic chromosome organization variant)
UPHENO:7000118	lipid droplets present in normal numbers	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006791 (lipid droplets present in normal numbers), PHIPO:0000518 (lipid droplets present in normal numbers)
UPHENO:7000119	histone methylation; histone methylation variant	UPHENO:0050107|UPHENO:0049744	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.WBPhenotype:0002078 (histone methylation variant), FYPO:0006870 (abnormal histone methylation)
UPHENO:7000120	protein ubiquitination; protein ubiquitination variant	UPHENO:0050131|UPHENO:0049744	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0006977 (abnormal protein ubiquitination), WBPhenotype:0001865 (protein ubiquitination variant)
UPHENO:7000121	alkaline phosphatase activity	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007040 (abnormal alkaline phosphatase activity), MP:0011583 (abnormal alkaline phosphatase activity)
UPHENO:7000122	decreased mitochondrial fission	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007196 (decreased mitochondrial fission), MP:0006039 (decreased mitochondrial fission)
UPHENO:7000123	increased mitochondrial fission	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0006038 (increased mitochondrial fission), FYPO:0007197 (increased mitochondrial fission)
UPHENO:7000124	pyruvate kinase activity	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007363 (abnormal pyruvate kinase activity), MP:0020243 (abnormal pyruvate kinase activity)
UPHENO:7000125	sensitive to tolnaftate	UPHENO:0076332	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007554 (sensitive to tolnaftate), PHIPO:0001289 (sensitive to tolnaftate)
UPHENO:7000126	normal growth on tolnaftate	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.PHIPO:0001287 (normal growth on tolnaftate), FYPO:0007557 (normal growth on tolnaftate)
UPHENO:7000127	hyphal growth	UPHENO:0001003	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007773 (abnormal hyphal growth), PHIPO:0001215 (abnormal hyphal growth)
UPHENO:7000128	hyphal hyper branching; increased hyphal branching	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.PHIPO:0001153 (hyphal hyper branching), FYPO:0007777 (increased hyphal branching)
UPHENO:7000129	abolished hyphal growth	UPHENO:0001002	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007789 (abolished hyphal growth), PHIPO:0001213 (abolished hyphal growth)
UPHENO:7000130	normal hyphal growth	UPHENO:0001003	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0007790 (normal hyphal growth), PHIPO:0001210 (normal hyphal growth)
UPHENO:7000131	autophagy	UPHENO:0049904|UPHENO:0085578|UPHENO:0086172	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.MP:0008260 (abnormal autophagy), FYPO:0008082 (abnormal autophagy)
UPHENO:7000132	reticulophagy	UPHENO:0085578	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.FYPO:0008083 (abnormal reticulophagy), MP:0030938 (abnormal reticulophagy)
UPHENO:7000133	neurogenic bladder	UPHENO:0002442|UPHENO:0002437|UPHENO:0002827	This phenotype grouping was automatically generated from an existing mapping.Its labels are generated by combining the labels of the phenotypes in the group, so they may look less ideal.HP:0000011 (Neurogenic bladder), MP:0005302 (neurogenic bladder)
